PG.Pvalue;PG.Qvalue;PG.Cscore;PG.MolecularWeight;PG.ProteinGroups;PG.ProteinAccessions;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfStrippedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfModifiedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.MS2Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.MS2Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.MS2Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.MS2Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.MS2Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.MS2Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.MS2Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.MS2Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.MS2Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.MS2Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.MS2Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.MS2Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.IBAQ;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.IBAQ;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.IBAQ;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.IBAQ;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.IBAQ;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.IBAQ;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.IBAQ;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.IBAQ;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.IBAQ;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.IBAQ;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.IBAQ;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.IBAQ
0.002296071;0.000243637;1.010067;NaN;B0G132;B0G132;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;40421.76563;33558.75;37246.375;46083.55078;40968.4375;49950.40234;56621.90625;39891.39453;46033.48438;53176.59375;35276.14844;65880.59375;40421.76563;33558.75;37246.375;46083.55078;40968.4375;49950.40234;56621.90625;39891.39453;46033.48438;53176.59375;35276.14844;65880.59375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000616098;0.000173541;1.038649;NaN;B0G141;B0G141;40;40;40;40;40;40;40;40;40;40;40;40;50;50;50;50;50;50;50;50;50;50;50;50;10164666;11118401;11175104;10184819;10180873;11615631;11417707;12428162;12123974;11988324;13541322;11522606;10164666;11118401;11175104;10184819;10180873;11615631;11417707;12428162;12123974;11988324;13541322;11522606;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002873135;0.000287302;1.004854;NaN;B0G142;B0G142;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;47738.27344;14282.89258;20586.4082;23353.28125;15388.96387;18486.16211;14934.50879;48114.00781;17669.62695;71687.30469;43193.31641;23011.9707;47738.27344;14282.89258;20586.4082;23353.28125;15388.96387;18486.16211;14934.50879;48114.00781;17669.62695;71687.30469;43193.31641;23011.9707;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003559119;0.000338964;0.9997667;NaN;B0G144;B0G144;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;369387.375;515895.625;356581.5;122403.25;156190.3438;100316.1953;125885.7969;110498.7344;87797.51563;589298.8125;140975.7344;725607.625;369387.375;515895.625;356581.5;122403.25;156190.3438;100316.1953;125885.7969;110498.7344;87797.51563;589298.8125;140975.7344;725607.625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000548867;0.000173541;1.041017;NaN;B0G145;B0G145;58;58;58;58;58;58;58;58;58;58;58;58;62;62;62;62;62;62;62;62;62;62;62;62;99974.21094;113621.8359;112099.1328;85162.35938;74876.14844;76840.09375;69251.23438;75031.97656;68288.74219;77624.61719;88852.59375;102511.6953;99974.21094;113621.8359;112099.1328;85162.35938;74876.14844;76840.09375;69251.23438;75031.97656;68288.74219;77624.61719;88852.59375;102511.6953;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.005020477;0.00045211;0.9913542;NaN;B0G146;B0G146;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;12018.51172;12148.6543;12521.86914;33030.12891;11169.35156;13238.55273;10461.11426;14950.74902;11999.90625;13827.5752;43183.35547;13420.2041;12018.51172;12148.6543;12521.86914;33030.12891;11169.35156;13238.55273;10461.11426;14950.74902;11999.90625;13827.5752;43183.35547;13420.2041;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000799436;0.000173541;1.033235;NaN;B0G147;B0G147;14;14;14;14;14;14;14;14;14;14;14;14;17;17;17;17;17;17;17;17;17;17;17;17;192404.2813;195896.5781;194096.2188;165120.0469;152727.4375;191979.4844;208474.0313;212222.5938;192467.0313;205145.6875;178035.1875;130705.9219;192404.2813;195896.5781;194096.2188;165120.0469;152727.4375;191979.4844;208474.0313;212222.5938;192467.0313;205145.6875;178035.1875;130705.9219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.017596644;0.001369389;0.9576388;NaN;B0G151;B0G151;2;Filtered;2;2;2;2;2;2;2;2;2;2;2;Filtered;2;2;2;2;2;2;2;2;2;2;27108.98828;Filtered;37695.37109;54660.95703;36705.76563;51947.77734;110471.3203;175031.7969;107220.5469;75297.16406;83594.9375;57711.98438;27108.98828;Filtered;37695.37109;54660.95703;36705.76563;51947.77734;110471.3203;175031.7969;107220.5469;75297.16406;83594.9375;57711.98438;NaN;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.041806282;0.003060693;0.930566;NaN;B0G155;B0G155;4;4;4;Filtered;4;4;4;Filtered;4;4;4;4;4;4;4;Filtered;4;4;4;Filtered;4;4;4;4;25686.7207;33271.16797;23490.60742;Filtered;24628.48242;10513.17773;15088.08203;Filtered;4353.559082;46493.42969;26523.51953;100802.9531;25686.7207;33271.16797;23490.60742;Filtered;24628.48242;10513.17773;15088.08203;Filtered;4353.559082;46493.42969;26523.51953;100802.9531;NaN;NaN;NaN;Filtered;NaN;NaN;NaN;Filtered;NaN;NaN;NaN;NaN
0.001552346;0.000193384;1.018912;NaN;B0G156;B0G156;13;13;13;13;13;13;13;13;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;159067.1875;182933.125;196601.3906;152623.1563;152081.5781;164152.8438;167253.2656;162709.3906;185649.4063;137664.5156;122022.375;139451.125;159067.1875;182933.125;196601.3906;152623.1563;152081.5781;164152.8438;167253.2656;162709.3906;185649.4063;137664.5156;122022.375;139451.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001769975;0.000207278;1.015982;NaN;B0G157;B0G157;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;77037.66406;88161.89063;79328.35156;93872.08594;128801.1953;93832.57031;125663.0859;97418.08594;130359.3125;92368.14844;97492.49219;60103.42578;77037.66406;88161.89063;79328.35156;93872.08594;128801.1953;93832.57031;125663.0859;97418.08594;130359.3125;92368.14844;97492.49219;60103.42578;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000816091;0.000173541;1.032801;NaN;B0G159;B0G159;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;197126.8906;204542.0313;192352.7344;279065.5;307107.75;263922.5625;240831.9063;222050.625;287731.9375;270653;154688.4531;223522.625;197126.8906;204542.0313;192352.7344;279065.5;307107.75;263922.5625;240831.9063;222050.625;287731.9375;270653;154688.4531;223522.625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001902502;0.000215304;1.014355;NaN;B0G163;B0G163;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;33207.26953;32520.54492;42674.125;42096.73047;54832.34375;47676.00781;51181.58594;40964.45313;43862.17578;42231.75;31514.28906;42551.97266;33207.26953;32520.54492;42674.125;42096.73047;54832.34375;47676.00781;51181.58594;40964.45313;43862.17578;42231.75;31514.28906;42551.97266;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001192714;0.000176493;1.024695;NaN;B0G164;B0G164;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;72182.34375;44594.67969;34396.05859;44759.79688;43451.15234;36363.98047;47363.21875;54706.14844;55000.57813;49452.67578;42197.51563;42010.70703;72182.34375;44594.67969;34396.05859;44759.79688;43451.15234;36363.98047;47363.21875;54706.14844;55000.57813;49452.67578;42197.51563;42010.70703;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.11928483;0.008281055;0.8908575;NaN;B0G165;B0G165;5;5;5;5;5;5;5;5;5;5;5;Filtered;5;5;5;5;5;5;5;5;5;5;5;Filtered;63065.69141;28516.97461;85044.51563;81449.13281;75038.21875;47530.74219;53603.0625;48361.51953;68933.67188;89931.53906;108444.4609;Filtered;63065.69141;28516.97461;85044.51563;81449.13281;75038.21875;47530.74219;53603.0625;48361.51953;68933.67188;89931.53906;108444.4609;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered
0.000548319;0.000173541;1.041037;NaN;B0G167;B0G167;23;23;23;23;23;23;23;23;23;23;23;23;25;25;25;25;25;25;25;25;25;25;25;25;524667.125;424453.1875;396225;295027.7188;336256.25;288279.8125;333031.75;344127.5938;323917.5938;527620.8125;349557.9375;309862.9375;524667.125;424453.1875;396225;295027.7188;336256.25;288279.8125;333031.75;344127.5938;323917.5938;527620.8125;349557.9375;309862.9375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001403918;0.000184011;1.021133;"NaN;NaN";"B0G168;A2V850";"B0G168;A2V850";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;76998.39844;51237.03125;51586.44922;63540.53125;72592.79688;55054.17969;152403.1719;377272.125;76487.35938;76608.67969;61210.48047;63130.79297;76998.39844;51237.03125;51586.44922;63540.53125;72592.79688;55054.17969;152403.1719;377272.125;76487.35938;76608.67969;61210.48047;63130.79297;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000586145;0.000173541;1.039673;NaN;B0G172;B0G172;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;205914.5625;263566.75;263282.125;267723.0938;293131.6875;261668.4063;221356.6875;233489.1719;223012.9844;196998.7969;174024.7031;210731.1406;205914.5625;263566.75;263282.125;267723.0938;293131.6875;261668.4063;221356.6875;233489.1719;223012.9844;196998.7969;174024.7031;210731.1406;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.01973669;0.001522466;0.9542615;NaN;B0G179;B0G179;3;3;3;3;3;3;Filtered;Filtered;Filtered;Filtered;3;Filtered;4;4;4;4;4;4;Filtered;Filtered;Filtered;Filtered;4;Filtered;49197.60156;40427.73438;42474.10547;22089.74805;15729.69922;24488.59375;Filtered;Filtered;Filtered;Filtered;3782.630371;Filtered;49197.60156;40427.73438;42474.10547;22089.74805;15729.69922;24488.59375;Filtered;Filtered;Filtered;Filtered;3782.630371;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;Filtered;Filtered;Filtered;NaN;Filtered
0.001339014;0.000182163;1.022172;NaN;B0G180;B0G180;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;284711.3125;260146.3125;221406.9844;134127.75;124717.2578;185863.1563;151024.125;170206.6875;180288.375;69240.22656;157161.3438;121473.3516;284711.3125;260146.3125;221406.9844;134127.75;124717.2578;185863.1563;151024.125;170206.6875;180288.375;69240.22656;157161.3438;121473.3516;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000739738;0.000173541;1.034859;NaN;B0G182;B0G182;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;87108.45313;38045.68359;36865.36328;65359.58984;67750.65625;61621.66406;68126.04688;61380.19531;71286.47656;87068.15625;87622.32031;67303.75781;87108.45313;38045.68359;36865.36328;65359.58984;67750.65625;61621.66406;68126.04688;61380.19531;71286.47656;87068.15625;87622.32031;67303.75781;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001516615;0.000191051;1.019428;NaN;B0G183;B0G183;15;15;15;15;15;15;15;Filtered;15;15;15;15;16;16;16;16;16;16;16;Filtered;16;16;16;16;59720.85156;51588.21484;58427.37891;30146.63477;34433.76172;31444.96484;34480.90234;Filtered;28220.70898;43242.55859;49956.16016;61920.53906;59720.85156;51588.21484;58427.37891;30146.63477;34433.76172;31444.96484;34480.90234;Filtered;28220.70898;43242.55859;49956.16016;61920.53906;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN;NaN;NaN;NaN
0.101504348;0.007104981;0.8976581;NaN;B0G184;B0G184;2;2;2;Filtered;2;2;Filtered;2;2;Filtered;Filtered;Filtered;2;2;2;Filtered;2;2;Filtered;2;2;Filtered;Filtered;Filtered;13266.70508;12985.44824;10965.75098;Filtered;11589.80371;11154.37988;Filtered;8697.547852;8651.825195;Filtered;Filtered;Filtered;13266.70508;12985.44824;10965.75098;Filtered;11589.80371;11154.37988;Filtered;8697.547852;8651.825195;Filtered;Filtered;Filtered;NaN;NaN;NaN;Filtered;NaN;NaN;Filtered;NaN;NaN;Filtered;Filtered;Filtered
0.000715942;0.000173541;1.035541;NaN;B0G185;B0G185;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;227944.2344;257426.25;252163.7656;189057.4688;156679.0625;196331.4844;177403.5156;173163.0469;172481.6875;154422.8125;157990.4844;156738.7656;227944.2344;257426.25;252163.7656;189057.4688;156679.0625;196331.4844;177403.5156;173163.0469;172481.6875;154422.8125;157990.4844;156738.7656;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000825231;0.000173541;1.032567;NaN;B0G186;B0G186;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;511000.5313;218869.625;433132.3125;426727.2188;416582.75;298732.75;391288.8125;380961.625;367914.7188;502449.5;526596.375;430126.25;511000.5313;218869.625;433132.3125;426727.2188;416582.75;298732.75;391288.8125;380961.625;367914.7188;502449.5;526596.375;430126.25;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003115659;0.000305389;1.002941;NaN;B0G189;B0G189;15;15;15;15;15;15;15;15;15;15;15;15;16;16;16;16;16;16;16;16;16;16;16;16;144252.3594;105373.5703;101235.6328;80247.45313;97732.28125;79337.46875;104890.9063;78537.42188;103059.1406;110369.5938;84692.19531;80268.34375;144252.3594;105373.5703;101235.6328;80247.45313;97732.28125;79337.46875;104890.9063;78537.42188;103059.1406;110369.5938;84692.19531;80268.34375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001243291;0.000178466;1.023793;NaN;B0G191;B0G191;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;304449.3438;287575.1875;254106.7656;281796.6563;369821.9375;311406.9063;217702.2969;218507;245159.0625;317879.5313;249568.9375;273440.1875;304449.3438;287575.1875;254106.7656;281796.6563;369821.9375;311406.9063;217702.2969;218507;245159.0625;317879.5313;249568.9375;273440.1875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000808719;0.000173541;1.032992;NaN;B0G192;B0G192;13;13;13;13;13;13;13;13;13;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;723288.25;801954.5;758277.125;1023901.313;988972.6875;836115.75;843843.9375;852771.3125;842577.25;927007.5;1183929;1062484.875;723288.25;801954.5;758277.125;1023901.313;988972.6875;836115.75;843843.9375;852771.3125;842577.25;927007.5;1183929;1062484.875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002138988;0.000231526;1.011692;NaN;B0G196;B0G196;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;296678.125;86134.03125;110079.7656;215602.6406;163011.9219;235814.4375;193841.5;253354.8281;204533.6094;214860.25;286016.1875;223755.8438;296678.125;86134.03125;110079.7656;215602.6406;163011.9219;235814.4375;193841.5;253354.8281;204533.6094;214860.25;286016.1875;223755.8438;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001036685;0.000173541;1.02772;NaN;B0G197;B0G197;10;10;10;10;10;10;10;10;10;10;10;10;13;13;13;13;13;13;13;13;13;13;13;13;1215569.25;1426673.75;1515822.875;1545113.5;1394945.125;1585894.875;1238187.625;1699726.5;1272342;1598609;1251112.75;1261819.5;1215569.25;1426673.75;1515822.875;1545113.5;1394945.125;1585894.875;1238187.625;1699726.5;1272342;1598609;1251112.75;1261819.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000899988;0.000173541;1.030735;NaN;B0G198;B0G198;90;90;90;90;90;90;90;90;90;90;90;90;99;99;99;99;99;99;99;99;99;99;99;99;727671.5625;524793.9375;709427.1875;1047633.938;348537.5313;741358.6875;800126.5;571834.3125;624187.8125;910578.0625;350493.375;413318.7188;727671.5625;524793.9375;709427.1875;1047633.938;348537.5313;741358.6875;800126.5;571834.3125;624187.8125;910578.0625;350493.375;413318.7188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002734083;0.000276957;1.006017;NaN|NaN;B0G198|Q54TQ1;B0G198|Q54TQ1;1;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;1;Filtered;Filtered;1;1;1;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;1;Filtered;Filtered;1;1;1;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;16636.42969;Filtered;Filtered;10969.83691;14239.87793;1;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;16636.42969;Filtered;Filtered;10969.83691;14239.87793;NaN;Filtered;Filtered;Filtered;Filtered;Filtered;Filtered;NaN;Filtered;Filtered;NaN;NaN
0.00049591;0.000173541;1.043078;NaN;B0M0P5;B0M0P5;39;39;39;39;39;39;39;39;39;39;39;39;43;43;43;43;43;43;43;43;43;43;43;43;154755.0625;166323.2813;189974.8438;167351.2969;154927.875;170429.6875;161573.6094;172992.9219;162785.0469;207187.375;203451.6719;181719.0781;154755.0625;166323.2813;189974.8438;167351.2969;154927.875;170429.6875;161573.6094;172992.9219;162785.0469;207187.375;203451.6719;181719.0781;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001799023;0.000208802;1.015617;NaN;B0M0P8;B0M0P8;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;256952.5625;220777.8281;378245.5;214526.1094;233559.9219;174548.1875;223909.6719;210085.1875;223180.9375;261327.6875;278241.6875;240251.4531;256952.5625;220777.8281;378245.5;214526.1094;233559.9219;174548.1875;223909.6719;210085.1875;223180.9375;261327.6875;278241.6875;240251.4531;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.070044109;0.005000715;0.9122329;NaN;B0M0Q0;B0M0Q0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;14915.84473;59756.27344;128035.8047;21959.84766;83797.01563;21150.95313;116203.8906;36800.73828;97689.4375;27493.17578;150515.3438;93620.70313;14915.84473;59756.27344;128035.8047;21959.84766;83797.01563;21150.95313;116203.8906;36800.73828;97689.4375;27493.17578;150515.3438;93620.70313;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003459876;0.000331672;1.000445;NaN;B0M0Q3;B0M0Q3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;109446.8594;138959.6563;150325.4688;122983.2891;81790.92969;144265.3438;121106.2109;118714.9609;148222.8438;63818.01172;111778.8984;102562.9219;109446.8594;138959.6563;150325.4688;122983.2891;81790.92969;144265.3438;121106.2109;118714.9609;148222.8438;63818.01172;111778.8984;102562.9219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001817449;0.000210033;1.015387;NaN;C7FZV9;C7FZV9;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;1032003;1038692;981175.6875;917511.125;1094830.125;871921;912488.625;947763.125;965401.625;32346.5957;1028671.125;32787.83203;1032003;1038692;981175.6875;917511.125;1094830.125;871921;912488.625;947763.125;965401.625;32346.5957;1028671.125;32787.83203;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00876648;0.00073054;0.977021;NaN;C7FZW3;C7FZW3;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;230234;81743.63281;88202;92732.57813;105821.4453;121105.6875;124034.7813;143127.1563;130187.3281;166606.3281;83142.60938;80890.85938;230234;81743.63281;88202;92732.57813;105821.4453;121105.6875;124034.7813;143127.1563;130187.3281;166606.3281;83142.60938;80890.85938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.018309638;0.001421355;0.9564765;NaN;C7FZX1;C7FZX1;13;Filtered;13;13;13;13;13;13;13;13;13;13;13;Filtered;13;13;13;13;13;13;13;13;13;13;19811.45703;Filtered;12944.33398;80523.64063;57598.09375;56040.87891;92801;67408.25;82048.46875;85350.16406;69368.44531;69086.13281;19811.45703;Filtered;12944.33398;80523.64063;57598.09375;56040.87891;92801;67408.25;82048.46875;85350.16406;69368.44531;69086.13281;NaN;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.004814374;0.000436318;0.9923958;NaN;C7FZX3;C7FZX3;16;16;16;16;16;16;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;17;32283.87891;35396.24219;30431.43555;52766.92969;52795.34375;52963.31641;45667.28516;50263.72656;44934.36328;51075.4375;98301.65625;59369.73047;32283.87891;35396.24219;30431.43555;52766.92969;52795.34375;52963.31641;45667.28516;50263.72656;44934.36328;51075.4375;98301.65625;59369.73047;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000872666;0.000173541;1.031388;NaN;C7FZY1;C7FZY1;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;721559.875;909327.6875;947518;798054.3125;621550.625;1120879.25;1122220.25;1306345.625;1229903.125;532126.1875;662931.875;1133401.25;721559.875;909327.6875;947518;798054.3125;621550.625;1120879.25;1122220.25;1306345.625;1229903.125;532126.1875;662931.875;1133401.25;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
